id,season,week,seasonType,startDate,startTime,startTimeTBD,completed,team,opponent,location,teamPoints,opponentPoints,result,MOV,conferenceGame,attendance,venue,teamConference,opponentConference,teamClassification,opponentClassification,teamPregameRating,opponentPregameRating,teamPostgameRating,opponentPostgameRating,teamRank,opponentRank,notes,winProb,predictedPoints,predictedOpponentPoints,predTotal,predSpread,potentialPlayoffPoints,actualPlayoffPoints
401752852,2025,5,regular,2025-09-27,03:30 PM,False,True,Washington,Ohio State,Home,6.0,24.0,Loss,-18.0,True,,Husky Stadium,Big Ten,Big Ten,fbs,fbs,14.6,29.0,13.6,29.9,,1.0,,0.2281,22.2,33.63,55.83,-11.43,16.2046,0.0
401754544,2025,5,regular,2025-09-27,03:30 PM,False,True,Boston College,California,Home,24.0,28.0,Loss,-4.0,True,,"Alumni Stadium (Chestnut Hill, MA)",ACC,ACC,fbs,fbs,4.5,-1.6,2.6,0.1,,,,0.72,31.855,23.425,55.28,8.43,9.9145,0.0
401760380,2025,5,regular,2025-09-27,03:30 PM,False,True,Northern Illinois,San Diego State,Home,3.0,6.0,Loss,-3.0,False,,Huskie Stadium,Mid-American,Mountain West,fbs,fbs,-15.0,-5.7,-14.3,-5.4,,,,0.3344,24.68,30.78,55.46,-6.1,9.0718,0.0
401762827,2025,5,regular,2025-09-27,03:30 PM,False,True,Miami (OH),Lindenwood,Home,38.0,0.0,Win,38.0,False,,Yager Stadium,Mid-American,Big South-OVC,fbs,fcs,-11.3,-30.0,-8.3,-30.0,,,,0.9054,38.035,17.255,55.29,20.78,4.0767,7.2071
401752853,2025,5,regular,2025-09-27,03:30 PM,False,True,Iowa,Indiana,Home,15.0,20.0,Loss,-5.0,True,,Kinnick Stadium,Big Ten,Big Ten,fbs,fbs,11.7,27.7,13.6,27.0,,11.0,,0.1997,21.41,34.34,55.75,-12.93,15.9374,0.0
401757170,2025,5,regular,2025-09-27,03:30 PM,False,True,Buffalo,UConn,Home,17.0,20.0,Loss,-3.0,False,,UB Stadium,Mid-American,FBS Independents,fbs,fbs,-8.7,-3.9,-8.8,-4.6,,,,0.4477,26.875,28.745,55.62,-1.87,9.4418,0.0
401752851,2025,5,regular,2025-09-27,03:30 PM,False,True,Northwestern,UCLA,Home,17.0,14.0,Win,3.0,True,,Lanny and Sharon Martin Stadium,Big Ten,Big Ten,fbs,fbs,-2.1,-8.0,-2.4,-6.5,,,,0.7161,31.7,23.37,55.07,8.33,8.599,8.8461
401762824,2025,5,regular,2025-09-27,03:30 PM,False,True,Toledo,Akron,Home,45.0,3.0,Win,42.0,True,,Glass Bowl,Mid-American,Mid-American,fbs,fbs,3.5,-20.2,5.3,-22.2,,,,0.9434,40.22,14.85,55.07,25.37,6.0912,9.551
401752724,2025,5,regular,2025-09-27,03:30 PM,False,True,Texas A&M,Auburn,Home,16.0,10.0,Win,6.0,True,,Kyle Field,SEC,SEC,fbs,fbs,18.6,16.2,19.5,16.3,9.0,,,0.6342,30.225,25.555,55.78,4.67,13.5735,14.0677
401756907,2025,5,regular,2025-09-27,03:30 PM,False,True,Oklahoma State,Baylor,Home,27.0,45.0,Loss,-18.0,True,,Boone Pickens Stadium,Big 12,Big 12,fbs,fbs,-12.3,9.0,-12.3,8.9,,,,0.1237,18.67,36.35,55.02,-17.68,12.0935,0.0
401762473,2025,5,regular,2025-09-27,03:30 PM,False,True,Navy,Rice,Home,21.0,13.0,Win,8.0,True,,Navy-Marine Corps Memorial Stadium,American Athletic,American Athletic,fbs,fbs,4.2,-13.6,2.3,-12.3,,,,0.899,37.42,17.73,55.15,19.69,7.4478,8.1069
401752719,2025,5,regular,2025-09-27,03:30 PM,False,True,Ole Miss,LSU,Home,24.0,19.0,Win,5.0,True,,Vaught-Hemingway Stadium,SEC,SEC,fbs,fbs,22.6,20.4,21.9,20.4,13.0,4.0,,0.6291,30.17,25.75,55.92,4.42,14.4368,14.8487
401760378,2025,5,regular,2025-09-27,04:00 PM,False,True,Air Force,Hawai'i,Home,35.0,44.0,Loss,-9.0,True,,Falcon Stadium,Mountain West,Mountain West,fbs,fbs,-7.7,-10.3,-9.4,-9.2,,,,0.6401,30.08,24.84,54.92,5.24,8.1262,0.0
401762474,2025,5,regular,2025-09-27,04:00 PM,False,True,Tulsa,Tulane,Home,14.0,31.0,Loss,-17.0,True,,Chapman Stadium,American Athletic,American Athletic,fbs,fbs,-14.1,2.0,-14.7,3.1,,,,0.1964,21.125,33.785,54.91,-12.66,10.6545,0.0
401757274,2025,5,regular,2025-09-27,04:00 PM,False,True,New Mexico,New Mexico State,Home,38.0,20.0,Win,18.0,False,,University Stadium (NM),Mountain West,Conference USA,fbs,fbs,-7.3,-19.7,-6.5,-19.8,,,,0.8345,35.075,20.415,55.49,14.66,6.1939,7.6767
401752720,2025,5,regular,2025-09-27,04:15 PM,False,True,Mississippi State,Tennessee,Home,34.0,41.0,Loss,-7.0,True,,Davis Wade Stadium,SEC,SEC,fbs,fbs,10.0,19.5,10.2,18.7,,15.0,,0.3308,24.485,31.135,55.62,-6.65,14.2518,0.0
401757271,2025,5,regular,2025-09-27,06:00 PM,False,True,Old Dominion,Liberty,Home,21.0,7.0,Win,14.0,False,,S.B. Ballard Stadium,Sun Belt,Conference USA,fbs,fbs,6.1,-9.4,5.6,-9.2,,,,0.8745,36.67,19.22,55.89,17.45,8.3112,9.4645
401757270,2025,5,regular,2025-09-27,06:00 PM,False,True,Kennesaw State,Middle Tennessee,Home,24.0,16.0,Win,8.0,True,,Fifth Third Stadium,Conference USA,Conference USA,fbs,fbs,-15.6,-22.4,-15.8,-22.2,,,,0.7359,32.005,22.615,54.62,9.39,5.6389,6.298
401762828,2025,5,regular,2025-09-27,06:30 PM,False,True,Western Michigan,Rhode Island,Home,47.0,14.0,Win,33.0,False,,Waldo Stadium,Mid-American,CAA,fbs,fcs,-11.5,-30.0,-9.4,-30.0,,,,0.9035,37.94,17.35,55.29,20.59,4.0767,6.7952
401756904,2025,5,regular,2025-09-27,07:00 PM,False,True,Iowa State,Arizona,Home,39.0,14.0,Win,25.0,True,,Jack Trice Stadium,Big 12,Big 12,fbs,fbs,8.9,7.9,11.8,5.5,14.0,,,0.5996,29.47,26.01,55.48,3.46,11.8673,13.9268
401757273,2025,5,regular,2025-09-27,07:00 PM,False,True,Missouri State,Western Kentucky,Home,22.0,27.0,Loss,-5.0,True,,Plaster Sports Complex,Conference USA,Conference USA,fbs,fbs,-15.9,-6.6,-15.9,-6.5,,,,0.3343,24.345,30.435,54.78,-6.09,8.8868,0.0
401762472,2025,5,regular,2025-09-27,07:00 PM,False,True,Florida Atlantic,Memphis,Home,26.0,55.0,Loss,-29.0,True,,FAU Stadium,American Athletic,American Athletic,fbs,fbs,-15.0,4.4,-16.9,5.1,,,,0.147,19.545,35.365,54.91,-15.82,11.1479,0.0
401754548,2025,5,regular,2025-09-27,07:00 PM,False,True,NC State,Virginia Tech,Home,21.0,23.0,Loss,-2.0,True,,Carter-Finley Stadium,ACC,ACC,fbs,fbs,3.7,-2.3,3.9,-0.6,,,,0.718,31.805,23.455,55.26,8.35,9.7707,0.0
401757269,2025,5,regular,2025-09-27,07:00 PM,False,True,Southern Miss,Jacksonville State,Home,42.0,25.0,Win,17.0,False,,M. M. Roberts Stadium,Sun Belt,Conference USA,fbs,fbs,-10.2,-6.7,-8.2,-9.4,,,,0.482,27.485,28.075,55.56,-0.59,8.8662,10.2666
401760379,2025,5,regular,2025-09-27,07:30 PM,False,True,Boise State,App State,Home,47.0,14.0,Win,33.0,False,,Albertsons Stadium,Mountain West,Sun Belt,fbs,fbs,4.1,-12.5,5.7,-14.8,,,,0.8868,37.18,18.64,55.82,18.54,7.674,10.3924
401752854,2025,5,regular,2025-09-27,07:30 PM,False,True,Penn State,Oregon,Home,24.0,30.0,Loss,-6.0,True,,Beaver Stadium,Big Ten,Big Ten,fbs,fbs,22.1,26.8,21.5,27.4,3.0,6.0,,0.4508,26.88,29.09,55.97,-2.21,15.7524,0.0
401754549,2025,5,regular,2025-09-27,07:30 PM,False,True,Stanford,San José State,Home,30.0,29.0,Win,1.0,False,,Stanford Stadium,ACC,Mountain West,fbs,fbs,-5.4,-35.0,-6.2,,,,,0.6309,43.275,12.095,55.37,31.18,3.0489,3.1313
401752721,2025,5,regular,2025-09-27,07:30 PM,False,True,Missouri,Massachusetts,Home,42.0,6.0,Win,36.0,False,,Memorial Stadium,SEC,Mid-American,fbs,fbs,17.9,-28.5,16.6,-26.4,20.0,,,0.9946,51.48,4.48,55.96,47.0,4.385,7.3506
401752950,2025,5,regular,2025-09-27,07:30 PM,False,True,Colorado State,Washington State,Home,3.0,20.0,Loss,-17.0,False,,Canvas Stadium,Mountain West,Pac-12,fbs,fbs,-7.7,-14.0,-11.6,-11.0,,,,0.725,32.17,23.37,55.54,8.8,7.3656,0.0
401752718,2025,5,regular,2025-09-27,07:30 PM,False,True,Georgia,Alabama,Home,21.0,24.0,Loss,-3.0,True,,Sanford Stadium,SEC,SEC,fbs,fbs,23.2,29.0,23.0,28.7,5.0,17.0,,0.4224,26.37,29.65,56.02,-3.28,16.2046,0.0
401752722,2025,5,regular,2025-09-27,07:45 PM,False,True,South Carolina,Kentucky,Home,35.0,13.0,Win,22.0,True,,Williams-Brice Stadium,SEC,SEC,fbs,fbs,8.6,7.3,10.8,5.0,,,,0.6072,29.615,25.855,55.47,3.76,11.744,13.5563
401761615,2025,5,regular,2025-09-27,08:00 PM,False,True,Louisiana,Marshall,Home,54.0,51.0,Win,3.0,True,,Cajun Field,Sun Belt,Sun Belt,fbs,fbs,-12.3,-10.4,-12.1,-10.6,,,,0.5245,27.9,26.92,54.82,0.98,8.1056,8.3528
401757272,2025,5,regular,2025-09-27,09:00 PM,False,True,UTEP,Louisiana Tech,Home,11.0,30.0,Loss,-19.0,True,,Sun Bowl,Conference USA,Conference USA,fbs,fbs,-13.0,-3.4,-14.1,-1.6,,,,0.3274,24.225,30.645,54.87,-6.42,9.5445,0.0
401756903,2025,5,regular,2025-09-27,10:15 PM,False,True,Colorado,BYU,Home,21.0,24.0,Loss,-3.0,True,,Folsom Field,Big 12,Big 12,fbs,fbs,3.5,17.3,4.0,16.0,,25.0,,0.2387,22.38,33.08,55.46,-10.7,13.7996,0.0
401757275,2025,6,regular,2025-10-02,09:00 PM,False,False,New Mexico State,Sam Houston,Home,,,Tie,0.0,True,,Aggie Memorial Stadium,Conference USA,Conference USA,fbs,fbs,-19.8,-20.3,,,,,,0.5876,29.03,25.64,54.67,3.39,6.1304,0.0
401762475,2025,6,regular,2025-10-03,07:00 PM,False,False,South Florida,Charlotte,Home,,,Tie,0.0,True,,Raymond James Stadium,American Athletic,American Athletic,fbs,fbs,7.5,-24.7,,,,,,0.9762,44.36,10.87,55.23,33.49,5.2259,0.0
401757276,2025,6,regular,2025-10-03,07:00 PM,False,False,Delaware,Western Kentucky,Home,,,Tie,0.0,True,,Delaware Stadium,Conference USA,Conference USA,fbs,fbs,-9.3,-6.5,,,,,,0.5006,27.56,27.49,55.05,0.07,8.9671,0.0
401760384,2025,6,regular,2025-10-03,10:00 PM,False,False,San José State,New Mexico,Home,,,Tie,0.0,True,,CEFCU Stadium,Mountain West,Mountain West,fbs,fbs,0.0,-6.5,,,,,,0.4369,32.065,23.185,55.25,8.88,8.9671,0.0
401756909,2025,6,regular,2025-10-03,10:30 PM,False,False,BYU,West Virginia,Home,,,Tie,0.0,True,,LaVell Edwards Stadium,Big 12,Big 12,fbs,fbs,16.0,-2.3,,,23.0,,,0.9032,37.825,17.825,55.65,20.0,9.8304,0.0
401760382,2025,6,regular,2025-10-03,10:30 PM,False,False,San Diego State,Colorado State,Home,,,Tie,0.0,True,,Snapdragon Stadium,Mountain West,Mountain West,fbs,fbs,-5.4,-11.6,,,,,,0.7227,31.875,23.205,55.08,8.67,7.9187,0.0
401754552,2025,6,regular,2025-10-04,12:00 PM,False,False,North Carolina,Clemson,Home,,,Tie,0.0,True,,Kenan Stadium,ACC,ACC,fbs,fbs,-6.1,11.0,,,,,,0.1807,20.785,34.515,55.3,-13.73,12.5644,0.0
401762476,2025,6,regular,2025-10-04,12:00 PM,False,False,UAB,Army,Home,,,Tie,0.0,True,,Protective Stadium,American Athletic,American Athletic,fbs,fbs,-15.1,-5.8,,,,,,0.3344,24.41,30.51,54.92,-6.1,9.111,0.0
401762830,2025,6,regular,2025-10-04,12:00 PM,False,False,Ball State,Ohio,Home,,,Tie,0.0,True,,Scheumann Stadium,Mid-American,Mid-American,fbs,fbs,-21.3,-0.8,,,,,,0.1327,19.025,35.815,54.84,-16.79,10.1388,0.0
401754550,2025,6,regular,2025-10-04,12:00 PM,False,False,Pittsburgh,Boston College,Home,,,Tie,0.0,True,,Acrisure Stadium,ACC,ACC,fbs,fbs,5.5,2.6,,,,,,0.6469,30.405,25.065,55.47,5.34,10.8377,0.0
401752856,2025,6,regular,2025-10-04,12:00 PM,False,False,Michigan,Wisconsin,Home,,,Tie,0.0,True,,Michigan Stadium,Big Ten,Big Ten,fbs,fbs,21.3,3.9,,,20.0,,,0.8943,37.45,18.39,55.84,19.06,11.1049,0.0
401756911,2025,6,regular,2025-10-04,12:00 PM,False,False,Baylor,Kansas State,Home,,,Tie,0.0,True,,McLane Stadium,Big 12,Big 12,fbs,fbs,8.9,5.3,,,,,,0.6635,30.765,24.805,55.57,5.96,11.3927,0.0
401752861,2025,6,regular,2025-10-04,12:00 PM,False,False,Purdue,Illinois,Home,,,Tie,0.0,True,,Ross-Ade Stadium,Big Ten,Big Ten,fbs,fbs,-2.6,14.2,,,,22.0,,0.1857,20.96,34.45,55.41,-13.49,13.2221,0.0
401760381,2025,6,regular,2025-10-04,12:00 PM,False,False,Navy,Air Force,Home,,,Tie,0.0,False,,Navy-Marine Corps Memorial Stadium,American Athletic,Mountain West,fbs,fbs,2.3,-9.4,,,,,,0.8234,34.89,21.04,55.93,13.85,8.371,0.0
401752728,2025,6,regular,2025-10-04,12:00 PM,False,False,Georgia,Kentucky,Home,,,Tie,0.0,True,,Sanford Stadium,SEC,SEC,fbs,fbs,23.0,5.0,,,12.0,,,0.9,37.75,18.14,55.89,19.61,11.331,0.0
401756912,2025,6,regular,2025-10-04,12:00 PM,False,False,Cincinnati,Iowa State,Home,,,Tie,0.0,True,,Nippert Stadium,Big 12,Big 12,fbs,fbs,12.5,11.8,,,,14.0,,0.5919,29.42,26.3,55.72,3.12,12.7288,0.0
401754556,2025,6,regular,2025-10-04,01:00 PM,False,False,Virginia Tech,Wake Forest,Home,,,Tie,0.0,True,,Lane Stadium,ACC,ACC,fbs,fbs,-0.6,-5.1,,,,,,0.6849,31.105,24.145,55.25,6.96,9.2549,0.0
401762479,2025,6,regular,2025-10-04,01:00 PM,False,False,Temple,UTSA,Home,,,Tie,0.0,True,,Lincoln Financial Field,American Athletic,American Athletic,fbs,fbs,-8.3,-2.9,,,,,,0.432,26.33,28.78,55.11,-2.45,9.7071,0.0
401754557,2025,6,regular,2025-10-04,02:00 PM,False,False,NC State,Campbell,Home,,,Tie,0.0,False,,Carter-Finley Stadium,ACC,CAA,fbs,fcs,3.9,-30.0,,-30.0,,,,0.9796,45.465,10.285,55.75,35.18,4.1365,0.0
401762832,2025,6,regular,2025-10-04,02:30 PM,False,False,Massachusetts,Western Michigan,Home,,,Tie,0.0,True,,Warren McGuirk Alumni Stadium,Mid-American,Mid-American,fbs,fbs,-26.4,-9.4,,,,,,0.1811,20.64,33.99,54.63,-13.35,8.371,0.0
401756910,2025,6,regular,2025-10-04,03:00 PM,False,False,Arizona,Oklahoma State,Home,,,Tie,0.0,True,,Arizona Stadium,Big 12,Big 12,fbs,fbs,5.5,-12.3,,,,,,0.8989,37.495,17.825,55.32,19.67,7.7749,0.0
401752726,2025,6,regular,2025-10-04,03:30 PM,False,False,Alabama,Vanderbilt,Home,,,Tie,0.0,True,,Bryant-Denny Stadium,SEC,SEC,fbs,fbs,28.7,17.6,,,10.0,16.0,,0.8124,34.52,21.62,56.14,12.9,13.921,0.0
401762829,2025,6,regular,2025-10-04,03:30 PM,False,False,Akron,Central Michigan,Home,,,Tie,0.0,True,,InfoCision Stadium,Mid-American,Mid-American,fbs,fbs,-22.2,-13.9,,,,,,0.3581,24.82,29.86,54.68,-5.04,7.446,0.0
401752855,2025,6,regular,2025-10-04,03:30 PM,False,False,UCLA,Penn State,Home,,,Tie,0.0,True,,Rose Bowl,Big Ten,Big Ten,fbs,fbs,-6.5,21.5,,,,7.0,,0.0653,15.595,39.805,55.4,-24.21,14.7227,0.0
401757165,2025,6,regular,2025-10-04,03:30 PM,False,False,Notre Dame,Boise State,Home,,,Tie,0.0,False,,Notre Dame Stadium,FBS Independents,Mountain West,fbs,fbs,26.7,5.7,,,21.0,,,0.9251,39.54,17.09,56.63,22.45,11.4749,0.0
401762873,2025,6,regular,2025-10-04,03:30 PM,False,False,Northern Illinois,Miami (OH),Home,,,Tie,0.0,True,,Huskie Stadium,Mid-American,Mid-American,fbs,fbs,-14.3,-8.3,,,,,,0.4163,25.99,28.93,54.92,-2.94,8.5971,0.0
401752727,2025,6,regular,2025-10-04,03:30 PM,False,False,Florida,Texas,Home,,,Tie,0.0,True,,Ben Hill Griffin Stadium,SEC,SEC,fbs,fbs,15.3,22.6,,,,9.0,,0.3842,25.645,30.255,55.9,-4.61,14.9488,0.0
401762831,2025,6,regular,2025-10-04,03:30 PM,False,False,Buffalo,Eastern Michigan,Home,,,Tie,0.0,True,,UB Stadium,Mid-American,Mid-American,fbs,fbs,-8.8,-20.0,,,,,,0.8162,34.225,20.695,54.92,13.53,6.1921,0.0
401761618,2025,6,regular,2025-10-04,03:30 PM,False,False,Georgia State,James Madison,Home,,,Tie,0.0,True,,Center Parc Stadium,Sun Belt,Sun Belt,fbs,fbs,-20.1,4.4,,,,,,0.0912,17.135,37.785,54.92,-20.65,11.2077,0.0
401757171,2025,6,regular,2025-10-04,03:30 PM,False,False,UConn,Florida International,Home,,,Tie,0.0,False,,Pratt & Whitney Stadium,FBS Independents,Conference USA,fbs,fbs,-4.6,-13.9,,,,,,0.7837,33.685,22.045,55.73,11.64,7.446,0.0
401752940,2025,6,regular,2025-10-04,03:30 PM,False,False,App State,Oregon State,Home,,,Tie,0.0,False,,Kidd Brewer Stadium,Sun Belt,Pac-12,fbs,fbs,-14.8,-5.8,,,,,,0.3415,24.88,30.7,55.58,-5.82,9.111,0.0
401752858,2025,6,regular,2025-10-04,03:30 PM,False,False,Northwestern,UL Monroe,Home,,,Tie,0.0,False,,Lanny and Sharon Martin Stadium,Big Ten,Sun Belt,fbs,fbs,-2.4,-14.7,,,,,,0.8327,35.13,20.64,55.77,14.49,7.2815,0.0
401752857,2025,6,regular,2025-10-04,03:30 PM,False,False,Maryland,Washington,Home,,,Tie,0.0,True,,SECU Stadium,Big Ten,Big Ten,fbs,fbs,3.3,13.6,,,,,,0.3121,24.105,31.435,55.54,-7.33,13.0988,0.0
401754554,2025,6,regular,2025-10-04,03:30 PM,False,False,Louisville,Virginia,Home,,,Tie,0.0,True,,L&N Federal Credit Union Stadium,ACC,ACC,fbs,fbs,12.7,10.3,,,,24.0,,0.6344,30.235,25.475,55.71,4.76,12.4205,0.0
401754555,2025,6,regular,2025-10-04,03:30 PM,False,False,SMU,Syracuse,Home,,,Tie,0.0,True,,Gerald J. Ford Stadium,ACC,ACC,fbs,fbs,7.1,1.9,,,,,,0.7003,31.515,23.985,55.5,7.53,10.6938,0.0
401752729,2025,6,regular,2025-10-04,04:00 PM,False,False,Oklahoma,Kent State,Home,,,Tie,0.0,False,,"Memorial Stadium (Norman, OK)",SEC,Mid-American,fbs,fbs,21.3,-26.2,,,5.0,,,0.9952,52.095,4.085,56.18,48.01,4.9176,0.0
401761620,2025,6,regular,2025-10-04,04:00 PM,False,False,Arkansas State,Texas State,Home,,,Tie,0.0,True,,Centennial Bank Stadium,Sun Belt,Sun Belt,fbs,fbs,-15.6,-1.4,,,,,,0.23,22.075,32.885,54.96,-10.81,10.0154,0.0
401752860,2025,6,regular,2025-10-04,04:00 PM,False,False,Nebraska,Michigan State,Home,,,Tie,0.0,True,,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,fbs,fbs,19.9,4.3,,,,,,0.8749,36.58,19.23,55.81,17.35,11.1871,0.0
401761619,2025,6,regular,2025-10-04,06:00 PM,False,False,Old Dominion,Coastal Carolina,Home,,,Tie,0.0,True,,S.B. Ballard Stadium,Sun Belt,Sun Belt,fbs,fbs,5.6,-14.1,,,,,,0.9158,38.4,16.9,55.3,21.5,7.4048,0.0
401761621,2025,6,regular,2025-10-04,07:00 PM,False,False,Troy,South Alabama,Home,,,Tie,0.0,True,,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,fbs,fbs,-8.3,-9.5,,,,,,0.6052,29.47,25.57,55.04,3.9,8.3504,0.0
401762477,2025,6,regular,2025-10-04,07:00 PM,False,False,Rice,Florida Atlantic,Home,,,Tie,0.0,True,,Rice Stadium,American Athletic,American Athletic,fbs,fbs,-12.3,-16.9,,,,,,0.6878,31.05,23.82,54.87,7.23,6.8293,0.0
401756913,2025,6,regular,2025-10-04,07:00 PM,False,False,Houston,Texas Tech,Home,,,Tie,0.0,True,,TDECU Stadium,Big 12,Big 12,fbs,fbs,6.7,22.7,,,,11.0,,0.1994,21.425,34.285,55.71,-12.86,14.9694,0.0
401760385,2025,6,regular,2025-10-04,07:00 PM,False,False,Wyoming,UNLV,Home,,,Tie,0.0,True,,War Memorial Stadium,Mountain West,Mountain West,fbs,fbs,-9.9,-3.7,,,,,,0.4113,25.935,29.125,55.06,-3.19,9.5427,0.0
401756915,2025,6,regular,2025-10-04,07:30 PM,False,False,UCF,Kansas,Home,,,Tie,0.0,True,,FBC Mortgage Stadium,Big 12,Big 12,fbs,fbs,5.0,11.8,,,,,,0.3964,25.785,29.765,55.55,-3.98,12.7288,0.0
401752859,2025,6,regular,2025-10-04,07:30 PM,False,False,Ohio State,Minnesota,Home,,,Tie,0.0,True,,Ohio Stadium,Big Ten,Big Ten,fbs,fbs,29.9,7.6,,,1.0,,,0.934,39.86,16.21,56.07,23.65,11.8655,0.0
401756914,2025,6,regular,2025-10-04,07:30 PM,False,False,TCU,Colorado,Home,,,Tie,0.0,True,,Amon G. Carter Stadium,Big 12,Big 12,fbs,fbs,11.6,4.0,,,,,,0.7505,32.695,22.925,55.62,9.77,11.1254,0.0
401752730,2025,6,regular,2025-10-04,07:30 PM,False,False,Texas A&M,Mississippi State,Home,,,Tie,0.0,True,,Kyle Field,SEC,SEC,fbs,fbs,19.5,10.2,,,6.0,,,0.7822,33.58,22.28,55.86,11.3,12.3999,0.0
401754553,2025,6,regular,2025-10-04,07:30 PM,False,False,Florida State,Miami,Home,,,Tie,0.0,True,,Doak Campbell Stadium,ACC,ACC,fbs,fbs,19.9,23.4,,,18.0,3.0,,0.4822,27.495,28.515,56.01,-1.02,15.1133,0.0
401762478,2025,6,regular,2025-10-04,08:00 PM,False,False,Memphis,Tulsa,Home,,,Tie,0.0,True,,Simmons Bank Liberty Stadium,American Athletic,American Athletic,fbs,fbs,5.1,-14.7,,,,,,0.9167,38.44,16.84,55.28,21.6,7.2815,0.0
401754551,2025,6,regular,2025-10-04,10:30 PM,False,False,California,Duke,Home,,,Tie,0.0,True,,California Memorial Stadium,ACC,ACC,fbs,fbs,0.1,6.9,,,,,,0.3963,25.74,29.65,55.39,-3.91,11.7216,0.0
401760383,2025,6,regular,2025-10-04,10:30 PM,False,False,Fresno State,Nevada,Home,,,Tie,0.0,True,,Valley Children's Stadium,Mountain West,Mountain West,fbs,fbs,0.8,-18.5,,,,,,0.9127,38.165,16.985,55.15,21.18,6.5004,0.0
401757278,2025,7,regular,2025-10-08,07:30 PM,False,False,Middle Tennessee,Missouri State,Home,,,Tie,0.0,True,,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,fbs,fbs,-22.2,-15.9,,,,,,0.4084,25.83,28.95,54.78,-3.12,7.0946,0.0
401757277,2025,7,regular,2025-10-08,08:00 PM,False,False,UTEP,Liberty,Home,,,Tie,0.0,True,,Sun Bowl,Conference USA,Conference USA,fbs,fbs,-14.1,-9.2,,,,,,0.445,26.575,28.455,55.03,-1.88,8.4719,0.0
401757280,2025,7,regular,2025-10-09,07:00 PM,False,False,Kennesaw State,Louisiana Tech,Home,,,Tie,0.0,True,,Fifth Third Stadium,Conference USA,Conference USA,fbs,fbs,-15.8,-1.6,,,,,,0.23,22.13,32.94,55.07,-10.81,10.0341,0.0
401762480,2025,7,regular,2025-10-09,07:30 PM,False,False,Tulane,East Carolina,Home,,,Tie,0.0,True,,Yulman Stadium,American Athletic,American Athletic,fbs,fbs,3.1,4.0,,,,,,0.5507,28.635,26.915,55.55,1.72,11.1852,0.0
401757279,2025,7,regular,2025-10-09,08:00 PM,False,False,Sam Houston,Jacksonville State,Neutral,,,Tie,0.0,True,,BBVA Compass Stadium,Conference USA,Conference USA,fbs,fbs,-20.3,-9.4,,,,,,0.2381,22.49,32.4,54.89,-9.91,8.8399,0.0
401761622,2025,7,regular,2025-10-09,08:00 PM,False,False,Georgia Southern,Southern Miss,Home,,,Tie,0.0,True,,Allen E. Paulson Stadium,Sun Belt,Sun Belt,fbs,fbs,-10.6,-8.2,,,,,,0.5112,27.795,27.325,55.12,0.47,8.6774,0.0
401762481,2025,7,regular,2025-10-10,07:30 PM,False,False,North Texas,South Florida,Home,,,Tie,0.0,True,,DATCU Stadium,American Athletic,American Athletic,fbs,fbs,4.0,7.5,,,,,,0.4821,27.405,28.205,55.61,-0.8,11.9047,0.0
401760388,2025,7,regular,2025-10-10,09:00 PM,False,False,Colorado State,Fresno State,Home,,,Tie,0.0,True,,Canvas Stadium,Mountain West,Mountain West,fbs,fbs,-11.6,0.8,,,,,,0.2657,23.03,32.16,55.19,-9.13,10.5274,0.0
401752862,2025,7,regular,2025-10-10,09:00 PM,False,False,Washington,Rutgers,Home,,,Tie,0.0,True,,Husky Stadium,Big Ten,Big Ten,fbs,fbs,13.6,7.9,,,,,,0.7109,31.875,23.955,55.83,7.92,11.9869,0.0
401754559,2025,7,regular,2025-10-11,TBD,True,False,Florida State,Pittsburgh,Home,,,Tie,0.0,True,,Doak Campbell Stadium,ACC,ACC,fbs,fbs,19.9,5.5,,,,,,0.8603,36.07,19.87,55.94,16.2,11.4936,0.0
401752866,2025,7,regular,2025-10-11,TBD,True,False,Penn State,Northwestern,Home,,,Tie,0.0,True,,Beaver Stadium,Big Ten,Big Ten,fbs,fbs,21.5,-2.4,,,,,,0.9439,40.605,15.295,55.9,25.31,9.8697,0.0
401754560,2025,7,regular,2025-10-11,TBD,True,False,Georgia Tech,Virginia Tech,Home,,,Tie,0.0,True,,Bobby Dodd Stadium,ACC,ACC,fbs,fbs,10.7,-0.6,,,,,,0.8166,34.505,21.165,55.67,13.34,10.2397,0.0
401760387,2025,7,regular,2025-10-11,TBD,True,False,Boise State,New Mexico,Home,,,Tie,0.0,True,,Albertsons Stadium,Mountain West,Mountain West,fbs,fbs,5.7,-6.5,,,,,,0.8308,34.89,20.61,55.5,14.28,9.0269,0.0
401761627,2025,7,regular,2025-10-11,TBD,True,False,Texas State,Troy,Home,,,Tie,0.0,True,,Bobcat Stadium (TX),Sun Belt,Sun Belt,fbs,fbs,-1.4,-8.3,,,,,,0.7372,32.3,23.02,55.32,9.28,8.6569,0.0
401762484,2025,7,regular,2025-10-11,TBD,True,False,Temple,Navy,Home,,,Tie,0.0,True,,Lincoln Financial Field,American Athletic,American Athletic,fbs,fbs,-8.3,2.3,,,,,,0.3047,23.915,31.365,55.28,-7.45,10.8358,0.0
